east,north,zygosity,twin1,twin2
26,43,2,-0.329263954251548,0.759327926632721
27,43,1,-1.31826217552879,0.00547166990465919
27,43,2,-0.0664882677356477,-0.376133655361205
27,43,2,0.353527776993196,0.941215317688396
28,43,1,-2.23076182320514,-1.25057664161062
28,43,2,1.3574046688036,1.68580065803002
28,43,2,-1.72920714648056,-0.203611839511078
29,43,1,-0.135306441693096,0.0887341283253731
29,43,2,0.728124019031705,0.976567220399877
29,43,2,-1.63177536715094,-0.60938149876549
30,43,1,1.06366255005144,1.3520284865039
30,43,2,-1.1799500076973,-1.03715757262685
30,43,2,1.4611888061882,1.48955166434119
31,43,1,-0.262994215912058,-0.779150004986712
31,43,2,1.15068707860924,0.314435097424416
31,43,2,-0.132936512258558,0.931053252676735
32,43,1,0.050221253722624,0.724722183112166
32,43,2,-0.488763348057894,-0.571733400073643
32,43,2,1.65634369278146,0.03089750985087
33,43,1,0.457928722802293,0.285599775646211
33,43,2,0.161686183468231,0.298723037582434
33,43,2,-1.46035310372286,-0.364286021103985
34,43,1,1.11911988769119,0.987653675217817
34,43,2,0.156022188335112,0.1472871759551
34,43,2,-0.974523196450239,-1.06744756403599
35,43,1,0.172139367316225,0.49931649272592
35,43,2,-0.756247641718425,-0.0641462831222749
35,43,2,-0.76596487748549,-0.515930411714491
36,43,1,0.762272849340654,-0.585557720109614
36,43,2,0.0698938073191615,0.61700503687033
36,43,2,-0.888352773670254,-1.22310752411691
37,43,1,0.55805724650212,0.404873588830048
37,43,2,-0.201861752367542,0.478535565944531
37,43,2,-0.0632079625721732,-0.562985547902342
38,43,1,-2.53911380986826,-1.50032523550928
38,43,2,0.320955059179979,0.792119258411311
38,43,2,-2.59917044866591,-2.25280655206674
39,43,1,0.55691757876696,-0.0268143394296042
39,43,2,-0.0972121105420769,-0.522161062268008
39,43,2,-0.861509111829098,1.30935525983922
40,43,1,1.51840330222961,1.07826713201112
40,43,2,-1.14959198830657,-1.17059325763546
40,43,2,-1.23354719608674,-1.36057894912447
41,43,1,2.06205127366219,1.32655686017654
41,43,2,0.244715886692257,0.518870205408924
41,43,2,-0.187658194189443,-0.241462343647617
42,43,1,-0.167737748673723,0.010055126937483
42,43,2,-0.425318099090604,-0.54088534434994
42,43,2,1.9683647036236,1.21704757681431
43,43,1,-0.413805589063164,-0.553477142746984
43,43,2,0.631104865028445,1.02017215203324
43,43,2,-0.744145772732896,-1.44540611557369
44,43,1,1.65653486136747,0.400216458798809
44,43,2,-0.297151074561867,0.646841342927488
44,43,2,0.192797750338622,0.0291420131912733
45,43,1,-1.56243706721912,-1.63246746350449
45,43,2,0.188440733804002,0.532838433351369
45,43,2,0.286635660754303,-0.81996519814967
46,43,1,0.521328228708538,0.613404371888544
46,43,2,-1.31770225527725,-1.06618578170989
46,43,2,-0.81747004558105,-0.0045370531665806
47,43,1,-0.88862383077174,-1.62910466474478
47,43,2,-0.198860392921962,0.661859364073039
47,43,2,-0.0232687293500131,0.0978809256831509
48,43,1,-1.63109467452044,-1.41067712563064
48,43,2,0.201373291158305,0.427985397296277
48,43,2,-0.290303910158908,-0.788439258876732
49,43,1,0.30444496866968,-0.314143474147408
49,43,2,1.36416803063188,2.29040177750456
49,43,2,-0.225371935291885,-0.79633901822951
50,43,1,-0.634714235111445,-0.474797741672355
50,43,2,-0.922628838093617,-0.804062733090188
50,43,2,-1.37293930868857,0.0335932296967405
1,44,1,-2.56583306508686,-0.91679011450854
1,44,2,0.437030479841622,0.951282316677914
1,44,2,-0.629204654608442,-0.777164664701858
2,44,1,-0.370473051043046,1.04042429972511
2,44,2,-1.62878338665572,-1.76545451447942
2,44,2,-0.906145674925684,0.417941853620449
3,44,1,1.15598562530181,1.41286515312048
3,44,2,0.433798679698285,-0.442665322040248
3,44,2,-1.16599586911323,-0.466165742441711
4,44,1,-0.768232898519769,-0.757836042685792
4,44,2,-0.885681541806721,-0.991253362986393
4,44,2,1.20306252033043,0.353640045061929
5,44,1,0.039970949415451,-0.615772833390885
5,44,2,-0.259713921524272,0.600856133745164
5,44,2,-1.15839268196792,-1.69444015889644
6,44,1,-0.0481841458453082,0.541178851374202
6,44,2,-0.63841980537762,-1.84202027139589
6,44,2,0.312883312426451,-0.521854444511031
7,44,1,-1.26804980458248,-0.760267127323197
7,44,2,0.50024533480284,0.852103441211797
7,44,2,-0.336130510380951,0.402647564590397
8,44,1,0.588562926003212,0.866610854240225
8,44,2,2.73405134485861,1.55166075126369
8,44,2,2.00268216509015,0.627315677831125
9,44,1,0.65510495350113,0.171826522346518
9,44,2,0.891224622048312,0.00126010984900921
9,44,2,-0.660387183214496,0.30617440862798
10,44,1,-0.24128544340088,-0.381917098661666
10,44,2,-0.801690902113942,-1.3660055072168
10,44,2,0.721994722406373,-0.806647424467681
11,44,1,0.43814632737826,-0.140738898896901
11,44,2,0.7969387235663,-1.27081568338415
11,44,2,0.997667360014924,1.35457136272043
12,44,1,-1.43182857893144,-1.34141050601723
12,44,2,0.656662019604351,0.569817374096942
12,44,2,1.87805473089102,2.37847261395443
13,44,1,1.06129611037024,1.08320287842958
13,44,2,0.360951659705726,0.81207521507348
13,44,2,-0.191776404012195,0.0584402436986396
14,44,1,-0.15782847113853,0.489220142075438
14,44,2,0.411542528560835,0.872919707574406
14,44,2,-2.13439435063168,-1.25251677213576
15,44,1,-1.87454070729236,-2.38810179209999
15,44,2,1.36101923844853,0.934444078653504
15,44,2,-0.0447724567017094,0.85014715459696
16,44,1,-0.0409759290219358,-0.399022099863914
16,44,2,0.630287088939541,0.512579644090713
16,44,2,1.05307415826346,1.17369130255059
17,44,1,-0.404561440157309,0.558228226527585
17,44,2,-0.803773414069373,-0.683004918702721
17,44,2,-0.55489261302603,-0.00239730087039258
18,44,1,0.548018751628849,0.234394146083747
18,44,2,0.158207051848911,-0.0834924252262057
18,44,2,-0.181525510854529,0.345379516004428
19,44,1,-1.9744809018036,-0.684798544527845
19,44,2,0.269108076821872,-0.0140095086309554
19,44,2,-0.465542632844677,-0.837299715721767
20,44,1,-0.558715566922188,-1.01793722039093
20,44,2,-0.26135096682453,0.450608162777897
20,44,2,0.083067936977006,1.07381367669241
21,44,1,-0.538706826869525,-0.255424827547657
21,44,2,-0.00270487265719639,-0.188157197811152
21,44,2,-0.760400624012491,-0.6635087844491
22,44,1,0.118744186844064,-0.236020535823505
22,44,2,0.239582523702773,0.781803908074259
22,44,2,1.23172123594561,0.154184038291211
23,44,1,-0.636713595740504,-1.42035340154295
23,44,2,0.513228123408773,0.00922143220120214
23,44,2,0.413815911324668,0.575899051262651
24,44,1,-0.596938280808001,-1.12282671911075
24,44,2,0.796555977237356,0.759290387519911
24,44,2,0.240070316702952,0.175998424685787
25,44,1,0.959244779487193,0.861522389070123
25,44,2,-0.314150009456933,-1.46787052759458
25,44,2,1.77727141657509,1.81509216305904
26,44,1,-0.870049435059877,-0.756949119882797
26,44,2,1.78927699452585,-0.115306614131788
26,44,2,-0.152342155844878,0.739134491353925
27,44,1,0.737106447218519,0.55634175257057
27,44,2,0.144248870504058,0.909041762632364
27,44,2,-0.485338318259232,-0.291772020361327
28,44,1,2.44144557094502,1.2362865238895
28,44,2,-0.112189153833998,-0.34780156920037
28,44,2,1.00699822423975,0.797096970058578
29,44,1,-2.66382763815766,-1.78650037855525
29,44,2,0.203389422949151,-0.328702369811175
29,44,2,0.18909018050706,0.952914662629468
30,44,1,-2.00202710684352,-1.18579518114
30,44,2,-0.0804943484147422,-1.35618396582396
30,44,2,0.00192905677356477,-0.110289413633884
31,44,1,-0.478961811133587,-0.635238637838492
31,44,2,0.446770296538588,1.25219135526526
31,44,2,1.61174876139691,0.971213350808955
32,44,1,0.300864108523081,0.380732742019684
32,44,2,0.136399228258588,0.243633747986451
32,44,2,-0.734831213781221,-0.674094259722522
33,44,1,-2.18935290647522,-2.32198446398917
33,44,2,0.439690194093546,0.703688243615407
33,44,2,2.49914218425143,1.59668680742917
34,44,1,0.0937354716799906,-0.213346465781288
34,44,2,-0.356536095278469,-0.498683647692629
34,44,2,1.22875219243356,0.610897647343053
35,44,1,-0.275290388950688,0.294716806834511
35,44,2,-0.9652702522694,-0.46065245079851
35,44,2,0.606258600521458,1.16156077593563
36,44,1,0.333362742291164,1.27220479161288
36,44,2,-0.321084347152239,-0.0399493298937184
36,44,2,-0.741271549056282,-0.63986617660646
37,44,1,-0.625050963358232,-1.31978263889996
37,44,2,0.0679133992195282,-0.219513542473615
37,44,2,0.812975811214932,-0.38191613887622
38,44,1,1.46782798425115,0.850885419080459
38,44,2,0.826692766565024,-0.353621293620475
38,44,2,0.320145724016247,-0.600548343355647
39,44,1,-0.839315200334297,-0.877046410320969
39,44,2,0.0333642281270611,0.357475462843619
39,44,2,0.304312946823233,0.502281875701672
40,44,1,0.617327853492138,0.736434561334368
40,44,2,0.603053496242761,0.819132888317098
40,44,2,-0.136829304503344,-0.418555091898685
41,44,1,-0.590092776119738,-0.922011236432956
41,44,2,-0.448692659846579,-0.978993547648341
41,44,2,1.37047014557662,0.182310687938257
42,44,1,0.895810136542013,0.260711591376756
42,44,2,-1.47696404183759,0.0122739225408476
42,44,2,1.43367117747149,0.541010840600156
43,44,1,-0.303387216205689,-1.13444958718897
43,44,2,0.557895790621779,-0.794429515100333
43,44,2,-1.27258559705459,0.429376409638833
44,44,1,0.0441447443946112,0.161123593804132
44,44,2,2.08147643785669,1.28074239959444
44,44,2,-0.380762065010731,-1.45403416184826
45,44,1,-1.34764205282409,-1.61954987688632
45,44,2,0.584815127509071,-1.35224935782736
45,44,2,1.10571736982077,1.53587937617228
46,44,1,0.757585439118756,1.37687894013673
46,44,2,-0.0474531846151522,-0.637652421740113
46,44,2,0.630756454154287,1.27849983795753
47,44,1,0.982325837658963,1.24301539646024
47,44,2,-0.859036384561323,-0.0908201451522435
47,44,2,0.37273191293799,0.811450830737963
48,44,1,0.243737620668871,0.52111093359467
48,44,2,0.324639896851258,0.0380483397043901
48,44,2,-1.04707090413983,-1.0870934274055
49,44,1,-0.62059815923729,0.550489916335608
49,44,2,1.01091488562231,0.133980328795133
49,44,2,0.14433483524467,0.230783903227603
50,44,1,-0.0902290187154255,-0.219388760166072
50,44,2,0.258107468870075,0.534829758218939
50,44,2,0.131415251694593,0.634170353908849
1,45,1,-1.15692571961812,-0.353091574089988
1,45,2,0.247803959209604,0.748059962104697
1,45,2,-0.653220148926843,-1.28467799907228
2,45,1,0.773729314538194,0.631976814512976
2,45,2,-0.229754460563034,-0.156171953883672
2,45,2,1.51199987336985,1.36368026513588
3,45,1,0.250846574911163,0.573694459370731
3,45,2,1.06289830784231,0.519576041191451
3,45,2,-0.444543171658797,0.173388336745954
4,45,1,0.652291152222259,0.0730009743230977
4,45,2,-1.05215619732775,-1.83192944133767
4,45,2,-0.264715054277407,-0.358448761974666
5,45,1,0.988601791347787,0.723930488032255
5,45,2,0.423770395396094,-0.505620413539216
5,45,2,1.74032004818551,0.959326673044946
6,45,1,-1.83693098293978,-2.55229540864682
6,45,2,-0.129480652942387,0.61732354468029
6,45,2,0.822377012056023,0.253869470730476
7,45,1,-1.76945462241147,-1.7913362513132
7,45,2,-2.12700286837837,-0.72217691482768
7,45,2,0.352390152396009,0.533391701213188
8,45,1,-0.508326599867896,-0.0354236831082451
8,45,2,-2.25215163564161,-1.58287198862863
8,45,2,-0.39377138777554,0.0682041754017284
9,45,1,1.45857772525088,1.09519043664948
9,45,2,0.424092023537619,-0.381519219129023
9,45,2,-0.510953309890077,0.644347567977536
10,45,1,-0.25661011779828,0.112441596136663
10,45,2,-0.26410700215707,-0.607105313326069
10,45,2,-1.63762949953438,-0.570637155440151
11,45,1,0.131447430369691,0.408505174112584
11,45,2,-1.14805419378304,-1.21628779230983
11,45,2,-1.49627011777098,-0.844073542183325
12,45,1,1.54542471518182,0.899588629517356
12,45,2,-0.364236935950267,-0.152632818392165
12,45,2,1.53750077393864,1.47092454654076
13,45,1,1.43453107100992,1.34194858870936
13,45,2,0.164863956066351,0.734259005691479
13,45,2,-0.950597117930194,-0.94478884728343
14,45,1,2.21328956922159,1.08491757887537
14,45,2,0.315300436300527,-0.0381362357450356
14,45,2,-0.612732703872868,-0.124117401205244
15,45,1,1.03621506001784,0.740533228178556
15,45,2,0.479093207662979,-1.21516864372995
15,45,2,-0.0952353217049354,1.17413779774304
16,45,1,-1.06529041585994,-1.46375508640394
16,45,2,0.809984429907198,1.27288206105191
16,45,2,1.20057828702645,2.47465407034806
17,45,1,0.582660346195913,-0.0965964867624091
17,45,2,-0.468928689191219,-0.7321907933805
17,45,2,0.570849438277735,0.699096362511746
18,45,1,-0.112953250950498,-0.124999639253434
18,45,2,-1.87407354724763,-0.360125008614049
18,45,2,-0.929314390907775,-1.31601720498261
19,45,1,0.247662384477006,0.852780723750861
19,45,2,0.110484330525004,-0.0357404412209916
19,45,2,-1.54960485648675,-0.99925218598845
20,45,1,-1.29175973072543,-1.01678544173684
20,45,2,-1.41356762819936,-0.749088263300476
20,45,2,2.45733218491934,1.51883140518196
21,45,1,1.09912863005865,0.461680566867565
21,45,2,2.007487245905,0.695067598627915
21,45,2,0.840596816694166,0.995892087830086
22,45,1,0.710205004320011,-0.439653868098653
22,45,2,0.0979255612310853,-0.369728344718401
22,45,2,1.26707101222302,1.10851796737316
23,45,1,-1.57330257368845,-0.631093117883333
23,45,2,-0.329464907604381,0.387474172184439
23,45,2,-0.580918896605212,-0.238027838325801
24,45,1,-1.62435779719688,-0.341804547403672
24,45,2,-0.611745626675699,-0.56899935491727
24,45,2,1.0496385246119,0.807883578281767
25,45,1,0.584213664409871,0.634999675445982
25,45,2,0.626805814431224,-0.748376057995769
25,45,2,0.819312755606764,1.02658044492419
26,45,1,-0.438731124002712,-0.914069150461109
26,45,2,-0.717809151184573,-1.43888903718782
26,45,2,0.240372560709947,0.299329634273885
27,45,1,-0.509279070492465,0.044751441912138
27,45,2,-0.339157997898954,-0.32473470313049
27,45,2,-0.250477273058268,0.522643326200148
28,45,1,-0.531058163929205,0.522915812629812
28,45,2,0.0739852976238208,-0.354957599844637
28,45,2,1.95128329456581,1.6008102102731
29,45,1,0.354395714939559,0.113166570624447
29,45,2,-0.664736467158961,-0.449316527703443
29,45,2,-0.147630221831184,-0.662150175070273
30,45,1,0.8523493671233,0.490947966904718
30,45,2,-1.4445058050066,-0.784833981513048
30,45,2,-0.390436449133298,0.888446158052147
31,45,1,-1.34345273705073,0.0201643288678667
31,45,2,0.986868143648336,0.961654983044411
31,45,2,-1.88770619577179,-1.02953858269238
32,45,1,-0.0470594432098859,0.244008498929954
32,45,2,0.152617848038618,-0.814693201893673
32,45,2,-0.525453601455907,0.196156540668941
33,45,1,-0.17170692796325,-1.05778132653485
33,45,2,0.569774830180925,0.55643670492566
33,45,2,-2.93497528103489,-2.17525994343667
34,45,1,0.789357889410552,1.1146569425834
34,45,2,-0.00158766774117586,-0.636304460238776
34,45,2,-0.974072760443599,-0.545847066864859
35,45,1,-0.267052032035154,-0.879127378098735
35,45,2,0.125041709355028,-0.0970027106067308
35,45,2,-0.458633288301478,0.101942471283263
36,45,1,0.91123616049646,0.974531420687901
36,45,2,3.09628815864358,0.881604571079262
36,45,2,0.83018496011751,0.487303120791315
37,45,1,0.708808922382661,0.728382806315602
37,45,2,-0.972295381517796,0.491278353365709
37,45,2,-0.530853301103139,-0.464402489250971
38,45,1,-0.859997990261718,-0.630248680615783
38,45,2,0.974427891695363,1.06570471777853
38,45,2,-1.00029270175026,0.0386310280501327
39,45,1,-0.520832616150034,-0.895127916496796
39,45,2,0.842092847013185,1.62948560998055
39,45,2,0.849038892561674,1.16479475378177
40,45,1,-0.492583116157668,-0.0667214786218107
40,45,2,-0.716742397024871,-0.47265352571434
40,45,2,0.12046711383893,0.167293104935974
41,45,1,0.0974124531984127,0.816000255137333
41,45,2,-0.0115790682785763,0.0681806873698527
41,45,2,1.53444157988632,1.35981435701434
42,45,1,-0.636959866165378,-2.07166802033622
42,45,2,-0.914570036743029,-0.319110310133471
42,45,2,-0.0316189626903058,-0.798278024633175
43,45,1,-0.917148993376309,-1.11719388180506
43,45,2,1.40034608328779,1.20642248879661
43,45,2,-0.693001387152984,-0.826318136391515
44,45,1,0.202722567197332,0.0985239047602869
44,45,2,-0.358133748367373,-0.885439378680348
44,45,2,1.19371193516246,0.468030571168952
45,45,1,0.114835502124949,0.140663255325449
45,45,2,-0.254631500806433,-0.891316259228811
45,45,2,-0.845359328291738,-2.32289300187282
46,45,1,0.816355326908974,-0.17230715333313
46,45,2,1.79699526169697,1.14405042228215
46,45,2,-0.972021177749611,-0.613077051496688
47,45,1,-2.02630289339827,-2.63552492851707
47,45,2,0.913703734734885,-0.368343776270622
47,45,2,-0.247727727717925,0.330737012090445
48,45,1,0.385234710770955,1.00228706874377
48,45,2,-1.01456908979632,-1.38737456406534
48,45,2,-1.28561809939957,-1.71417992285622
49,45,1,-2.09757379672928,-1.41298752080635
49,45,2,0.243770552624844,0.112680617471697
49,45,2,1.54758580658844,0.24489838064745
50,45,1,0.113736096664931,-0.210054692843527
50,45,2,-0.0279552905429766,1.58026528071293
50,45,2,-0.668218428501172,-0.288637575492675
1,46,1,-0.275066640669004,-0.900541185343452
1,46,2,-2.05899692027219,-1.39044670958385
1,46,2,-0.16084404784466,0.652959261883589
2,46,1,0.656014881078383,-0.164010749654438
2,46,2,0.885150575235803,0.721101624413573
2,46,2,0.544042158942104,1.26001624993752
3,46,1,-1.40791952394309,-1.8926039891216
3,46,2,-1.44472962853174,-0.734492868495588
3,46,2,-1.44939184499753,-1.96702605554614
4,46,1,0.719784751827582,0.35137750817441
4,46,2,-0.160331030044743,0.0434273109593818
4,46,2,0.212197897915401,0.655564741507297
5,46,1,0.55983475047323,0.789062547971503
5,46,2,-0.786382216107385,-0.584528609350034
5,46,2,-1.33502999319671,-1.41563607176916
6,46,1,0.526782511871811,-0.291482259429398
6,46,2,-0.103899891916875,0.563531226222785
6,46,2,-0.518109062859208,0.0118235357026894
7,46,1,-1.07008760370155,-0.239918937303261
7,46,2,0.597934824734495,1.52352524951788
7,46,2,0.573200819802922,1.18211167114805
8,46,1,0.985348917802839,1.4415155855434
8,46,2,-1.48829424712109,-2.36210251468869
8,46,2,0.669470439923237,0.325265346368556
9,46,1,0.880795574429612,1.38947709532314
9,46,2,0.721316403970597,0.674629619914994
9,46,2,-1.05781870192406,-0.685975838910466
10,46,1,2.04581862683616,2.23728836614215
10,46,2,0.12427172742868,-0.534229015878299
10,46,2,0.689886787793968,0.69484610375605
11,46,1,0.227615281435779,0.492985772001455
11,46,2,-1.44859095892801,-1.50359572425787
11,46,2,0.709175394119323,0.346364589669592
12,46,1,-0.509072337039771,-0.538087293275035
12,46,2,1.81123304385912,1.8667890982314
12,46,2,-0.351279486266682,0.0633884450083401
13,46,1,-0.832935153386042,-0.467093411939041
13,46,2,0.768548584989805,0.560992676353735
13,46,2,-1.56889669553202,-1.76643932475872
14,46,1,-0.0855813313527166,-0.514335688500104
14,46,2,-0.192646088306532,-1.18744284703926
14,46,2,-0.215279313333568,1.03362087665043
15,46,1,0.151948932516587,-0.141505124161876
15,46,2,0.88715402832295,1.37943075891256
15,46,2,0.694926592183511,0.499224740864061
16,46,1,0.357052691756987,0.196417938322046
16,46,2,0.569749036348807,0.272782399581078
16,46,2,-0.380314822941563,-0.617950296170737
17,46,1,-0.0527011093146703,-0.237584108535566
17,46,2,-0.447294574580804,-1.4053409426104
17,46,2,0.54060346579644,1.61066439696814
18,46,1,-0.38632892459823,0.562637872126265
18,46,2,-0.743259303730303,-0.547230689009869
18,46,2,1.29745009010646,1.26268272711407
19,46,1,0.560354399813761,0.715857520972919
19,46,2,0.735398178280889,-0.163373018071465
19,46,2,-0.739095014363869,-1.02107154362658
20,46,1,1.44737194409882,1.14316992629579
20,46,2,-0.292311972356278,-0.369832464760409
20,46,2,-0.770373128172812,0.345287771281081
21,46,1,0.78499569125962,0.0294409956269487
21,46,2,0.754278477692287,0.0078750268490636
21,46,2,-1.56873223371113,0.030700996718501
22,46,1,0.106684548034021,-0.116553062037731
22,46,2,0.209907278730411,0.0121301325304549
22,46,2,1.99541487385813,1.43974931028433
23,46,1,-2.35365711315391,-2.4031342309288
23,46,2,1.1168292739345,0.400452934649776
23,46,2,2.00807443635681,2.1521733573355
24,46,1,0.0155552291296696,-0.624568703721486
24,46,2,-0.0550375057839826,0.0399335456887655
24,46,2,-1.89296466712681,-1.68829165606424
25,46,1,1.93482286735607,2.36957821871376
25,46,2,0.423758149791395,0.135792188088462
25,46,2,-0.170693896886206,-0.431110106652578
26,46,1,-0.376973636349942,0.7707679541094
26,46,2,0.0914498417338306,0.662190506247545
26,46,2,0.828300063347229,0.518614700466668
27,46,1,0.193675727921956,1.79633467955855
27,46,2,1.30943378117922,-0.23280627264111
27,46,2,0.904157410190585,0.668545329829075
28,46,1,0.700169030019617,1.72810223237745
28,46,2,0.984162217733049,0.727971589760063
28,46,2,1.61534789287542,1.56429510619571
29,46,1,-1.40142633971748,-1.58962083750499
29,46,2,0.301751552465872,0.242872414723189
29,46,2,0.608754633472797,0.275732510727321
30,46,1,-1.50897866300369,-1.16728302876499
30,46,2,0.454760358999382,0.62374211229342
30,46,2,-1.18542621765391,-3.01448465480637
31,46,1,-0.239212995219667,-0.390931969410872
31,46,2,0.117996189393044,0.229304526177115
31,46,2,0.942927393876871,1.89734268507831
32,46,1,-0.57550296322848,-0.703037552845919
32,46,2,0.617167190114399,-0.834304755631908
32,46,2,0.87162689900542,0.876702181920242
33,46,1,0.128408913052164,-0.280350519618191
33,46,2,0.0833381919617473,0.3172502107875
33,46,2,1.196317981798,0.00856568148036552
34,46,1,0.530671934289116,0.343307013789183
34,46,2,-0.580156778498761,0.228880490558981
34,46,2,-0.0184345609252822,-0.0623997190908595
35,46,1,1.27837287686825,0.903258286358328
35,46,2,-0.610634551081274,0.677842433879469
35,46,2,-0.536588364267962,-0.902082939899091
36,46,1,0.555599298301478,0.431980162808953
36,46,2,0.131257020287769,-0.268787012079507
36,46,2,-1.08651836644649,-1.00396331656495
37,46,1,-0.00889946002614628,1.05920457255336
37,46,2,0.312442473546215,0.443040557222837
37,46,2,0.436188638156772,0.873847802380777
38,46,1,0.192120837776799,-0.797843660056472
38,46,2,-0.306092758789554,-0.2967401436944
38,46,2,-0.519508145750002,0.801035962434925
39,46,1,0.519819840906398,0.749043221030666
39,46,2,0.438485745781037,0.611008972285437
39,46,2,0.681027348328802,0.171700314426707
40,46,1,-0.422430250328517,-0.901665919790066
40,46,2,1.08546006804918,2.05857888021031
40,46,2,-0.562454892524898,0.00975950657448033
41,46,1,-0.874189191920585,-1.0199015241115
41,46,2,-0.88207545470367,-0.00588134761184333
41,46,2,0.75250451223245,0.383930160253432
42,46,1,1.18863251349503,1.75944730097113
42,46,2,0.217782608024217,-0.863852564080002
42,46,2,-0.0303118021471795,0.194845292489901
43,46,1,1.34919595321127,2.04112966949638
43,46,2,1.10176871304451,1.07878077339129
43,46,2,0.257418215170364,-0.185190793257599
44,46,1,-2.17437243113658,-1.91387746255591
44,46,2,0.746467144068833,0.215716947702826
44,46,2,-0.532552503194987,0.618310998272743
45,46,1,-1.70604058410799,-0.720971528777833
45,46,2,1.20211619042353,1.26315284792931
45,46,2,1.6593527976622,1.04459945209452
46,46,1,-0.799584332110064,-1.60101336114665
46,46,2,0.37376966756674,1.25884742343119
46,46,2,-0.39067322477363,-0.331156568450138
47,46,1,-0.594248713484543,-0.376804214127934
47,46,2,1.08359225060644,0.46093415160511
47,46,2,-0.191171043664856,-0.661102156917245
48,46,1,0.122306913576751,1.35959753557648
48,46,2,-0.517979100864789,0.115207919020224
48,46,2,0.601566417614487,1.04139163240052
49,46,1,-0.28338116805381,0.809382664229257
49,46,2,-1.03362778256637,-0.64262287526528
49,46,2,-0.0481919414425785,1.42639414247717
50,46,1,0.302906091044868,0.380033669928879
50,46,2,0.723044159278424,0.178525315116409
50,46,2,2.11040259864457,0.632680724617589
1,47,1,0.0327146204675546,0.407095890432055
1,47,2,1.16480502705534,0.30676574695573
1,47,2,-0.545117879175718,-0.937998237340498
2,47,1,-2.07700520936083,-0.859326325984064
2,47,2,-0.309661123788418,-0.939186931669278
2,47,2,-3.65589254415198,-2.4856668720695
3,47,1,1.61487228619532,0.248880805766644
3,47,2,1.01579205295122,0.953705596988627
3,47,2,-1.57828894603535,-0.740892940806205
4,47,1,0.441290625022577,0.565543944501036
4,47,2,0.547689030734886,0.796974373170596
4,47,2,-1.25181581105497,-0.505883087022069
5,47,1,1.34181535241448,1.8584811297566
5,47,2,-0.437113101196018,0.310224613262182
5,47,2,-0.758752179236581,-0.744741213034411
6,47,1,1.50693625041468,1.49711477555867
6,47,2,0.450800287292811,2.00169760984242
6,47,2,0.355918810727178,0.465918150168826
7,47,1,-1.23178475686903,-0.0114356613565919
7,47,2,-0.0121377953080205,-0.0688875333957096
7,47,2,0.379126831776152,-0.902609977034743
8,47,1,0.887314944507895,1.16203304479381
8,47,2,2.9011715342893,2.80771560472295
8,47,2,-0.6071756731458,-0.496150804460706
9,47,1,-0.282148996283976,-0.333854033972552
9,47,2,-0.808573292692072,0.0417142248862579
9,47,2,-1.19286034913059,-1.29773410507235
10,47,1,1.07303417818601,0.323803676636059
10,47,2,-0.824283240417218,-1.14662870233855
10,47,2,-1.46810585555936,-1.25112630108536
11,47,1,-0.916661633903843,-0.955122941872513
11,47,2,1.3407298877059,0.234283063621109
11,47,2,0.548167405775258,0.501112047283282
12,47,1,0.592051027675586,0.32699397279043
12,47,2,1.29394198625212,0.00941665461137453
12,47,2,-0.0156621728057665,0.00581219332884615
13,47,1,0.074068963380292,0.266361891141079
13,47,2,-1.4917310156116,-0.148484495194251
13,47,2,0.108457950079336,1.63942577095598
14,47,1,1.20467617181563,1.0400650379223
14,47,2,2.51149058233895,2.79179201657423
14,47,2,1.11737517223825,-0.0474033731876985
15,47,1,2.4763772179788,1.13042379962089
15,47,2,0.284012998879593,0.0751171343025515
15,47,2,1.76231516564694,1.50423944381559
16,47,1,-1.32967463112563,-0.782603477598899
16,47,2,0.890431282861193,1.58493910025062
16,47,2,0.0322775897340778,-1.57376678134138
17,47,1,1.026683801445,0.643521546229718
17,47,2,-0.461376211970338,-0.916839232199478
17,47,2,-0.908323058129391,-0.299787502470071
18,47,1,0.655055823717715,0.740930709996713
18,47,2,-0.682106117025999,-0.540940632736946
18,47,2,-0.720339331257276,-0.690118247858546
19,47,1,-1.12736235387387,-0.891052996981177
19,47,2,1.50026119877572,0.938937893148302
19,47,2,0.513784605416003,0.50172361648761
20,47,1,0.825284400408631,0.55551706891185
20,47,2,1.98048254469783,1.34495852330756
20,47,2,-0.484724333986663,-0.636670085506687
21,47,1,0.368301762344265,0.172842419561556
21,47,2,-2.41239553361426,-1.55632994918154
21,47,2,-0.0835626236379227,0.745912076568587
22,47,1,-0.676877943542982,-0.676101253926839
22,47,2,1.17848608062869,0.596417081277771
22,47,2,-0.862181091025604,-1.08974076103088
23,47,1,0.250237729292156,0.312649035275804
23,47,2,-0.582230293862813,-0.177124966742453
23,47,2,0.887663467978903,1.77429524364294
24,47,1,-1.39165531956851,-1.37661840105383
24,47,2,-0.925937783949305,-1.08693806656577
24,47,2,-0.383268764968824,0.164077881241298
25,47,1,-1.41513773686992,-1.2076916350019
25,47,2,-2.40242181805332,-1.85689150631343
25,47,2,1.88136493184607,1.65738648992957
26,47,1,0.858240170621957,0.870144467794187
26,47,2,-1.15259905147699,-1.47110863429938
26,47,2,-0.386139033879116,0.853657797647873
27,47,1,-0.643665581996616,-0.346010774248015
27,47,2,-0.352575589758465,-0.588995313883651
27,47,2,-0.784037500539956,-1.51703298343024
28,47,1,-0.0689121745630224,-0.218488494142217
